"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"Forcings","Precipitation","GPCPv2.3","E3SM","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","3.44623","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.9688","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.94239","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Spatial Distribution Score","MeanState","global","score","1","0.958748","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Phase Shift","MeanState","global","scalar","months","1.20311","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.859801","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Bias","MeanState","global","scalar","mm d-1","-0.333748","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Bias Score","MeanState","global","score","1","0.690583","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","RMSE","MeanState","global","scalar","mm d-1","0.886495","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","RMSE Score","MeanState","global","score","1","0.70272","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Overall Score","MeanState","global","score","1","0.782915","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.27723","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","3.44623","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.9688","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.94239","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.958748","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","1.20311","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.859801","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Bias","MeanState","global","scalar","mm d-1","-0.333748","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.690583","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","RMSE","MeanState","global","scalar","mm d-1","0.886495","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.70272","40.0"
