Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
Forcings,Precipitation,CMAPv1904,ELM,Phase Shift,MeanState,global,scalar,months,1.12155
Forcings,Precipitation,CMAPv1904,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.86498
Forcings,Precipitation,CMAPv1904,ELM,Bias,MeanState,global,scalar,mm d-1,1937.15
Forcings,Precipitation,CMAPv1904,ELM,Bias Score,MeanState,global,score,1,0.0108255
Forcings,Precipitation,CMAPv1904,ELM,RMSE,MeanState,global,scalar,mm d-1,2378.7
Forcings,Precipitation,CMAPv1904,ELM,RMSE Score,MeanState,global,score,1,0.0159867
Forcings,Precipitation,CMAPv1904,ELM,Overall Score,MeanState,global,score,1,0.181556
Forcings,Precipitation,FLUXNET2015,ELM,Period Mean (original grids),MeanState,global,scalar,mm d-1,2165.33
Forcings,Precipitation,FLUXNET2015,ELM,Bias,MeanState,global,scalar,mm d-1,2150.59
Forcings,Precipitation,FLUXNET2015,ELM,Bias Score,MeanState,global,score,1,0
Forcings,Precipitation,FLUXNET2015,ELM,Phase Shift,MeanState,global,scalar,months,1.259
Forcings,Precipitation,FLUXNET2015,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.817494
Forcings,Precipitation,FLUXNET2015,ELM,RMSE,MeanState,global,scalar,mm d-1,2877.83
Forcings,Precipitation,FLUXNET2015,ELM,RMSE Score,MeanState,global,score,1,0
Forcings,Precipitation,FLUXNET2015,ELM,Overall Score,MeanState,global,score,1,0.204373
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,%,61.9335
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,%,89.1989
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,%,72.7852
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,%,72.638
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,%,nan
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.933021
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.46628
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.772786
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Bias,MeanState,global,scalar,%,10.7245
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Bias Score,MeanState,global,score,1,0.292722
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,RMSE,MeanState,global,scalar,%,15.9538
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,RMSE Score,MeanState,global,score,1,0.50407
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUN,Overall Score,MeanState,global,score,1,0.601334
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,%,61.9335
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,%,89.1989
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,%,72.4758
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,%,72.3303
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,%,nan
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.933455
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,1.46591
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.772975
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Bias,MeanState,global,scalar,%,10.4168
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Bias Score,MeanState,global,score,1,0.298275
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,RMSE,MeanState,global,scalar,%,15.7615
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.501596
Forcings,SurfaceRelativeHumidity,ERA5,ELM_FUNP,Overall Score,MeanState,global,score,1,0.60158
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,%,61.9335
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,%,89.1989
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Period Mean (original grids),MeanState,global,scalar,%,72.8697
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Model Period Mean (intersection),MeanState,global,scalar,%,72.721
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Model Period Mean (complement),MeanState,global,scalar,%,nan
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Spatial Distribution Score,MeanState,global,score,1,0.933108
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Phase Shift,MeanState,global,scalar,months,1.4694
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.772202
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Bias,MeanState,global,scalar,%,10.8076
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Bias Score,MeanState,global,score,1,0.291745
Forcings,SurfaceRelativeHumidity,ERA5,ELM,RMSE,MeanState,global,scalar,%,16.0078
Forcings,SurfaceRelativeHumidity,ERA5,ELM,RMSE Score,MeanState,global,score,1,0.504688
Forcings,SurfaceRelativeHumidity,ERA5,ELM,Overall Score,MeanState,global,score,1,0.601286
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,%,68.4221
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,%,91.3066
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Period Mean (original grids),MeanState,global,scalar,%,72.8697
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Model Period Mean (intersection),MeanState,global,scalar,%,72.721
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Model Period Mean (complement),MeanState,global,scalar,%,nan
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Spatial Distribution Score,MeanState,global,score,1,0.974095
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Phase Shift,MeanState,global,scalar,months,1.55792
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.762833
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Bias,MeanState,global,scalar,%,4.3162
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Bias Score,MeanState,global,score,1,0.384422
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,RMSE,MeanState,global,scalar,%,13.233
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,RMSE Score,MeanState,global,score,1,0.45404
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM,Overall Score,MeanState,global,score,1,0.605886
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,%,68.4221
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,%,91.3066
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,%,72.7852
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,%,72.638
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,%,nan
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.974025
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.55881
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.762542
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Bias,MeanState,global,scalar,%,4.23308
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Bias Score,MeanState,global,score,1,0.386769
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,RMSE,MeanState,global,scalar,%,13.2184
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,RMSE Score,MeanState,global,score,1,0.452411
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUN,Overall Score,MeanState,global,score,1,0.605631
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,%,68.4221
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,%,91.3066
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,%,72.4758
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,%,72.3303
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,%,nan
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.974208
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,1.56536
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.761505
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Bias,MeanState,global,scalar,%,3.92535
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Bias Score,MeanState,global,score,1,0.39183
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,RMSE,MeanState,global,scalar,%,13.2188
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.446475
Forcings,SurfaceRelativeHumidity,CRU4.02,ELM_FUNP,Overall Score,MeanState,global,score,1,0.604099
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,307.34
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,Bias,MeanState,global,scalar,Watt m-2,-4.28916
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,Bias Score,MeanState,global,score,1,0.668335
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,Phase Shift,MeanState,global,scalar,months,0.404825
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.960203
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,RMSE,MeanState,global,scalar,Watt m-2,16.636
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,RMSE Score,MeanState,global,score,1,0.68804
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM,Overall Score,MeanState,global,score,1,0.751154
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,307.34
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,-4.28916
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,Bias Score,MeanState,global,score,1,0.668335
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.404825
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.960203
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,16.636
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.68804
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUNP,Overall Score,MeanState,global,score,1,0.751154
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,307.34
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,Bias,MeanState,global,scalar,Watt m-2,-4.28916
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,Bias Score,MeanState,global,score,1,0.668335
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.404825
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.960203
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,RMSE,MeanState,global,scalar,Watt m-2,16.636
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,RMSE Score,MeanState,global,score,1,0.68804
Forcings,SurfaceDownwardLWRadiation,WRMC.BSRN,ELM_FUN,Overall Score,MeanState,global,score,1,0.751154
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,315.436
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,357.608
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,314.365
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Model Period Mean (intersection),MeanState,global,scalar,W m-2,313.715
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Spatial Distribution Score,MeanState,global,score,1,0.99936
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Phase Shift,MeanState,global,scalar,months,0.497461
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.941099
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Bias,MeanState,global,scalar,W m-2,-1.7
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Bias Score,MeanState,global,score,1,0.746132
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,RMSE,MeanState,global,scalar,W m-2,10.8487
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,RMSE Score,MeanState,global,score,1,0.795575
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM,Overall Score,MeanState,global,score,1,0.855548
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,315.436
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,357.608
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,314.365
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,W m-2,313.715
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.99936
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.497461
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.941099
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Bias,MeanState,global,scalar,W m-2,-1.7
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Bias Score,MeanState,global,score,1,0.746132
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,10.8487
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,RMSE Score,MeanState,global,score,1,0.795575
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUN,Overall Score,MeanState,global,score,1,0.855548
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,315.436
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,357.608
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,314.365
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,W m-2,313.715
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.99936
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.497461
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.941099
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,-1.7
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Bias Score,MeanState,global,score,1,0.746132
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,10.8487
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.795575
Forcings,SurfaceDownwardLWRadiation,CERESed4.1,ELM_FUNP,Overall Score,MeanState,global,score,1,0.855548
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,311.846
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,Bias,MeanState,global,scalar,W m-2,2.31372
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,Bias Score,MeanState,global,score,1,0.647786
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.508716
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.947421
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,15.8203
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,RMSE Score,MeanState,global,score,1,0.704164
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUN,Overall Score,MeanState,global,score,1,0.750884
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,311.846
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,2.31372
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,Bias Score,MeanState,global,score,1,0.647786
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.508716
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.947421
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,15.8203
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.704164
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM_FUNP,Overall Score,MeanState,global,score,1,0.750884
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,311.846
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,Bias,MeanState,global,scalar,W m-2,2.31372
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,Bias Score,MeanState,global,score,1,0.647786
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,Phase Shift,MeanState,global,scalar,months,0.508716
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.947421
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,RMSE,MeanState,global,scalar,W m-2,15.8203
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,RMSE Score,MeanState,global,score,1,0.704164
Forcings,SurfaceDownwardLWRadiation,FLUXNET2015,ELM,Overall Score,MeanState,global,score,1,0.750884
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,312.362
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,353.696
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,313.1
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,312.453
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Spatial Distribution Score,MeanState,global,score,1,0.999756
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Phase Shift,MeanState,global,scalar,months,0.156823
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.982497
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Bias,MeanState,global,scalar,Watt m-2,0.113693
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Bias Score,MeanState,global,score,1,0.857475
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,RMSE,MeanState,global,scalar,Watt m-2,4.55325
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,RMSE Score,MeanState,global,score,1,0.92819
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM,Overall Score,MeanState,global,score,1,0.939222
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,312.362
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,353.696
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,313.1
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,312.453
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.999756
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.156823
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.982497
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,0.113693
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Bias Score,MeanState,global,score,1,0.857475
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,4.55325
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.92819
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUNP,Overall Score,MeanState,global,score,1,0.939222
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,312.362
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,353.696
Forcings,SurfaceDownwardLWRadiation,GEWEX.SRB,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,313.1
