Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Model Period Mean (intersection),MeanState,above,scalar,Pg,157.22
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Model Period Mean (complement),MeanState,above,scalar,Pg,6.36252
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Spatial Distribution Score,MeanState,global,score,1,0.713187
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Spatial Distribution Score,MeanState,above,score,1,0.852607
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Bias,MeanState,global,scalar,kg m-2,4.32534
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Bias Score,MeanState,global,score,1,0.496611
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Bias,MeanState,above,scalar,kg m-2,2.27756
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Bias Score,MeanState,above,score,1,0.557819
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Overall Score,MeanState,global,score,1,0.604899
EcosystemandCarbonCycle,SoilCarbon,HWSD,UKESM1-0-LL,Overall Score,MeanState,above,score,1,0.705213
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1315.48
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,18.5479
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Period Mean (original grids),MeanState,global,scalar,Pg,875.445
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Model Period Mean (intersection),MeanState,global,scalar,Pg,882.57
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Model Period Mean (complement),MeanState,global,scalar,Pg,11.8959
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg,137.589
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Benchmark Period Mean (complement),MeanState,above,scalar,Pg,2.3462
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Period Mean (original grids),MeanState,above,scalar,Pg,85.1282
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Model Period Mean (intersection),MeanState,above,scalar,Pg,85.9347
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Model Period Mean (complement),MeanState,above,scalar,Pg,1.11115
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Spatial Distribution Score,MeanState,global,score,1,0.772945
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Spatial Distribution Score,MeanState,above,score,1,0.527637
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Bias,MeanState,global,scalar,kg m-2,-3.08332
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Bias Score,MeanState,global,score,1,0.60979
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Bias,MeanState,above,scalar,kg m-2,-5.60689
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Bias Score,MeanState,above,score,1,0.596084
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Overall Score,MeanState,global,score,1,0.691367
EcosystemandCarbonCycle,SoilCarbon,HWSD,ACCESS-ESM1-5,Overall Score,MeanState,above,score,1,0.561861
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1334.03
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,nan
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Period Mean (original grids),MeanState,global,scalar,Pg,1542.63
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Model Period Mean (intersection),MeanState,global,scalar,Pg,1492.42
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Model Period Mean (complement),MeanState,global,scalar,Pg,106.676
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg,139.935
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Benchmark Period Mean (complement),MeanState,above,scalar,Pg,nan
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Period Mean (original grids),MeanState,above,scalar,Pg,98.7915
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Model Period Mean (intersection),MeanState,above,scalar,Pg,83.3385
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Model Period Mean (complement),MeanState,above,scalar,Pg,6.12167
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Spatial Distribution Score,MeanState,global,score,1,0.869329
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Spatial Distribution Score,MeanState,above,score,1,0.535401
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Bias,MeanState,global,scalar,kg m-2,1.11167
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Bias Score,MeanState,global,score,1,0.612964
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Bias,MeanState,above,scalar,kg m-2,-6.0254
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Bias Score,MeanState,above,score,1,0.603827
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Overall Score,MeanState,global,score,1,0.741146
EcosystemandCarbonCycle,SoilCarbon,HWSD,CanESM5,Overall Score,MeanState,above,score,1,0.569614
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1334.03
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,nan
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Period Mean (original grids),MeanState,global,scalar,Pg,1523.05
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Model Period Mean (intersection),MeanState,global,scalar,Pg,1382.11
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Model Period Mean (complement),MeanState,global,scalar,Pg,139.976
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg,139.935
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Benchmark Period Mean (complement),MeanState,above,scalar,Pg,nan
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Period Mean (original grids),MeanState,above,scalar,Pg,255.923
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Model Period Mean (intersection),MeanState,above,scalar,Pg,221.794
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Model Period Mean (complement),MeanState,above,scalar,Pg,34.1296
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Spatial Distribution Score,MeanState,global,score,1,0.348246
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Spatial Distribution Score,MeanState,above,score,1,0.456495
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Bias,MeanState,global,scalar,kg m-2,0.33881
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Bias Score,MeanState,global,score,1,0.651413
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Bias,MeanState,above,scalar,kg m-2,8.74502
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Bias Score,MeanState,above,score,1,0.584337
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Overall Score,MeanState,global,score,1,0.499829
EcosystemandCarbonCycle,SoilCarbon,HWSD,EnsembleCMIP6,Overall Score,MeanState,above,score,1,0.520416
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM1-M,Amplitude Score,MeanState,global,score,1,0.765068
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM1-M,Interannual Variability Score,MeanState,global,score,1,0.747692
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM1-M,Max Phase Score,MeanState,global,score,1,0.780972
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM1-M,Min Phase Score,MeanState,global,score,1,0.865166
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM1-M,Overall Score,MeanState,global,score,1,0.789725
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM1-2-LR,Amplitude Score,MeanState,global,score,1,0.629749
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM1-2-LR,Interannual Variability Score,MeanState,global,score,1,0.724118
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM1-2-LR,Max Phase Score,MeanState,global,score,1,0.636556
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM1-2-LR,Min Phase Score,MeanState,global,score,1,0.826226
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM1-2-LR,Overall Score,MeanState,global,score,1,0.704162
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM2-LM,Amplitude Score,MeanState,global,score,1,0.701562
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM2-LM,Interannual Variability Score,MeanState,global,score,1,0.737926
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM2-LM,Max Phase Score,MeanState,global,score,1,0.764063
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM2-LM,Min Phase Score,MeanState,global,score,1,0.883708
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,NorESM2-LM,Overall Score,MeanState,global,score,1,0.771814
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM5,Amplitude Score,MeanState,global,score,1,0.83881
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM5,Interannual Variability Score,MeanState,global,score,1,0.734637
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM5,Max Phase Score,MeanState,global,score,1,0.802589
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM5,Min Phase Score,MeanState,global,score,1,0.829912
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM5,Overall Score,MeanState,global,score,1,0.801487
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM6A-LR,Amplitude Score,MeanState,global,score,1,0.698559
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM6A-LR,Interannual Variability Score,MeanState,global,score,1,0.728059
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM6A-LR,Max Phase Score,MeanState,global,score,1,0.880062
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM6A-LR,Min Phase Score,MeanState,global,score,1,0.921957
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM6A-LR,Overall Score,MeanState,global,score,1,0.807159
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CESM2,Amplitude Score,MeanState,global,score,1,0.775854
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CESM2,Interannual Variability Score,MeanState,global,score,1,0.650661
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CESM2,Max Phase Score,MeanState,global,score,1,0.761363
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CESM2,Min Phase Score,MeanState,global,score,1,0.889105
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CESM2,Overall Score,MeanState,global,score,1,0.769246
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM2,Amplitude Score,MeanState,global,score,1,0.621772
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM2,Interannual Variability Score,MeanState,global,score,1,0.596274
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM2,Max Phase Score,MeanState,global,score,1,0.768098
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM2,Min Phase Score,MeanState,global,score,1,0.678638
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CanESM2,Overall Score,MeanState,global,score,1,0.666195
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ACCESS-ESM1-5,Amplitude Score,MeanState,global,score,1,0.729055
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ACCESS-ESM1-5,Interannual Variability Score,MeanState,global,score,1,0.715973
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ACCESS-ESM1-5,Max Phase Score,MeanState,global,score,1,0.854323
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ACCESS-ESM1-5,Min Phase Score,MeanState,global,score,1,0.826271
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ACCESS-ESM1-5,Overall Score,MeanState,global,score,1,0.781406
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM5A-LR,Amplitude Score,MeanState,global,score,1,0.432851
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM5A-LR,Interannual Variability Score,MeanState,global,score,1,0.760206
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM5A-LR,Max Phase Score,MeanState,global,score,1,0.868625
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM5A-LR,Min Phase Score,MeanState,global,score,1,0.797855
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,IPSL-CM5A-LR,Overall Score,MeanState,global,score,1,0.714884
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ESM,Amplitude Score,MeanState,global,score,1,0.772669
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ESM,Interannual Variability Score,MeanState,global,score,1,0.754753
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ESM,Max Phase Score,MeanState,global,score,1,0.885329
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ESM,Min Phase Score,MeanState,global,score,1,0.863312
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ESM,Overall Score,MeanState,global,score,1,0.819016
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ES2L,Amplitude Score,MeanState,global,score,1,0.642527
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ES2L,Interannual Variability Score,MeanState,global,score,1,0.732873
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ES2L,Max Phase Score,MeanState,global,score,1,0.728534
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ES2L,Min Phase Score,MeanState,global,score,1,0.898743
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MIROC-ES2L,Overall Score,MeanState,global,score,1,0.750669
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CNRM-ESM2-1,Amplitude Score,MeanState,global,score,1,0.749008
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CNRM-ESM2-1,Interannual Variability Score,MeanState,global,score,1,0.755804
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CNRM-ESM2-1,Max Phase Score,MeanState,global,score,1,0.759305
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CNRM-ESM2-1,Min Phase Score,MeanState,global,score,1,0.877786
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,CNRM-ESM2-1,Overall Score,MeanState,global,score,1,0.785476
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP6,Amplitude Score,MeanState,global,score,1,0.774915
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP6,Interannual Variability Score,MeanState,global,score,1,0.64231
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP6,Max Phase Score,MeanState,global,score,1,0.835828
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP6,Min Phase Score,MeanState,global,score,1,0.917545
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP6,Overall Score,MeanState,global,score,1,0.79265
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP5,Amplitude Score,MeanState,global,score,1,0.846711
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP5,Interannual Variability Score,MeanState,global,score,1,0.747505
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP5,Max Phase Score,MeanState,global,score,1,0.861192
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP5,Min Phase Score,MeanState,global,score,1,0.876191
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,EnsembleCMIP5,Overall Score,MeanState,global,score,1,0.8329
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,GFDL_ESM4,Amplitude Score,MeanState,global,score,1,0.64394
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,GFDL_ESM4,Interannual Variability Score,MeanState,global,score,1,0.655217
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,GFDL_ESM4,Max Phase Score,MeanState,global,score,1,0.839215
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,GFDL_ESM4,Min Phase Score,MeanState,global,score,1,0.875414
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,GFDL_ESM4,Overall Score,MeanState,global,score,1,0.753447
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,UKESM1-0-LL,Amplitude Score,MeanState,global,score,1,0.810475
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,UKESM1-0-LL,Interannual Variability Score,MeanState,global,score,1,0.779512
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,UKESM1-0-LL,Max Phase Score,MeanState,global,score,1,0.77216
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,UKESM1-0-LL,Min Phase Score,MeanState,global,score,1,0.887187
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,UKESM1-0-LL,Overall Score,MeanState,global,score,1,0.812334
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM-LR,Amplitude Score,MeanState,global,score,1,0.550207
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM-LR,Interannual Variability Score,MeanState,global,score,1,0.709348
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM-LR,Max Phase Score,MeanState,global,score,1,0.860854
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM-LR,Min Phase Score,MeanState,global,score,1,0.899379
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,MPI-ESM-LR,Overall Score,MeanState,global,score,1,0.754947
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,103.796
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,9.81267
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,169.068
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,159.447
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,8.90923
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.47323
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.106568
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,4.97706
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,4.57882
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.197865
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Spatial Distribution Score,MeanState,global,score,1,0.929516
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Spatial Distribution Score,MeanState,above,score,1,0.78381
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Phase Shift,MeanState,global,scalar,months,1.29137
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Seasonal Cycle Score,MeanState,global,score,1,0.714792
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Phase Shift,MeanState,above,scalar,months,0.212548
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Seasonal Cycle Score,MeanState,above,score,1,0.985839
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Bias,MeanState,global,scalar,g m-2 d-1,1.35997
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Bias Score,MeanState,global,score,1,0.402253
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Bias,MeanState,above,scalar,g m-2 d-1,0.759392
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Bias Score,MeanState,above,score,1,0.592823
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,RMSE,MeanState,global,scalar,g m-2 d-1,2.35744
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,RMSE Score,MeanState,global,score,1,0.371429
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,RMSE,MeanState,above,scalar,g m-2 d-1,1.52952
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,RMSE Score,MeanState,above,score,1,0.55396
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Overall Score,MeanState,global,score,1,0.557884
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Overall Score,MeanState,above,score,1,0.694078
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Overall Score,Relationships,global,score,1,0
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,MPI-ESM-LR,Overall Score,Relationships,above,score,1,0
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,113.641
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.0691422
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,127.583
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,105.399
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,21.0896
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.57318
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.000197996
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,4.5038
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,3.72405
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.798185
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Spatial Distribution Score,MeanState,global,score,1,0.927136
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Spatial Distribution Score,MeanState,above,score,1,0.744675
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Phase Shift,MeanState,global,scalar,months,1.61415
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Seasonal Cycle Score,MeanState,global,score,1,0.666773
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Phase Shift,MeanState,above,scalar,months,0.245197
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Seasonal Cycle Score,MeanState,above,score,1,0.983964
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Bias,MeanState,global,scalar,g m-2 d-1,-0.188599
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Bias Score,MeanState,global,score,1,0.482501
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Bias,MeanState,above,scalar,g m-2 d-1,0.395955
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Bias Score,MeanState,above,score,1,0.730089
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,RMSE,MeanState,global,scalar,g m-2 d-1,1.57301
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,RMSE Score,MeanState,global,score,1,0.393631
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,RMSE,MeanState,above,scalar,g m-2 d-1,0.969897
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,RMSE Score,MeanState,above,score,1,0.667659
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,CNRM-ESM2-1,Overall Score,MeanState,global,score,1,0.572734
